dehg,12,3111
dfce,12,3711
dfje,12,7411
dgdc,12,4911
dhgj,12,4211
digb,12,8611
dihf,12,911
djec,12,6211
djjc,12,111
dbba,13,9612
dcbh,13,4512
dchj,13,2312
ddjb,13,8912
dgdg,13,3312
dgia,13,1312
dhei,13,1012
dhhh,13,5912
dibj,13,3712
diie,13,6812
djfc,13,5512
djig,13,2512
djjd,13,8212
degb,14,313
dfgj,14,8513
dfid,14,7913
dgfc,14,6613
dgif,14,9113
dhcd,14,5213
diah,14,9413
dibb,14,8213
didg,14,813
diij,14,7313
djgh,14,5713
djjb,14,3113
dbdi,15,6614
dbfi,15,4714
dcfh,15,4914
dcjg,15,1314
dddg,15,4614
ddge,15,7914
ddgj,15,3614
ddih,15,3314
decb,15,3314
dfdj,15,2514
dide,15,2614
dihd,15,6014
dabj,16,6315
daff,16,8215
daif,16,6415
dcbg,16,6915
dead,16,8715
decc,16,1215
dfgh,16,1415
dfjc,16,7515
dgae,16,3815
dgaf,16,7715
dhji,16,3215
diha,16,3315
dbbd,17,9116
dcdb,17,3516
ddea,17,4916
ddgf,17,3816
degh,17,7316
diff,17,4216
dige,17,8016
djaa,17,5716
daci,18,3517
dcgf,18,7017
dedf,18,817
dgbj,18,8917
dgcj,18,9917
dhce,18,1317
dhci,18,2317
dhdh,18,4317
diei,18,8117
djia,18,4917
djic,18,5917
dcac,19,6518
dcci,19,6018
ddfe,19,8318
ddif,19,5618
dgij,19,2418
dhdi,19,1318
dhee,19,3618
dhjd,19,6618
digf,19,9418
djbb,19,6218
djhd,19,1918
ddff,20,2219
decf,20,1719
dfci,20,1319
dfhj,20,9119
dfjd,20,5319
dgfh,20,2219
dhfe,20,7219
dhja,20,2119
dcae,21,8520
ddie,21,3020
defd,21,6620
dgjb,21,9820
dhbj,21,5820
dhec,21,2920
diai,21,7320
didh,21,7120
diee,21,6720
djgd,21,9220
dfae,22,5721
dgbf,22,721
dgfg,22,2221
dhbe,22,2221
dhgb,22,5821
diji,22,9121
djge,22,1221
djgi,22,1921
dagj,23,6422
dbai,23,7122
dbgd,23,8222
dbja,23,7422
dcca,23,9622
dcfg,23,622
ddda,23,8822
ddfb,23,1322
ddhc,23,4522
dffj,23,7622
didf,23,5922
djij,23,5022
dafd,24,5923
dbac,24,5523
dbfc,24,6323
dcje,24,9123
ddij,24,9023
deea,24,5923
dfdh,24,2023
dfef,24,7323
dfff,24,3323
dhbc,24,4723
dhbd,24,9023
diaa,24,6923
dahc,25,324
dbaf,25,7724
dbge,25,6524
dcag,25,9124
dced,25,5824
dcic,25,324
ddbb,25,1724
dddh,25,3524
defh,25,9424
dejf,25,4624
dghd,25,7924
dgjc,25,6924
dhgh,25,724
dhhf,25,2424
diej,25,7224
dijc,25,5924
dahj,26,8725
dchb,26,6525
dcie,26,525
ddbc,26,4025
dhch,26,2725
dhde,26,125
djcb,26,6725
djja,26,3425
dahb,27,5426
dbeb,27,6226
dbeh,27,7226
ddhj,27,9626
ddid,27,3726
ddii,27,3726
deda,27,1326
dehb,27,1526
dfag,27,2026
dgid,27,7926
dhfa,27,3926
djea,27,6326
dbdf,28,5727
ddhi,28,8927
dedj,28,3327
deef,28,6327
dhaa,28,3327
dihi,28,8827
daga,29,6828
daih,29,1128
dcgb,29,8328
ddgh,29,2528
dfhh,29,28
dgbd,29,6328
dgfj,29,1328
dhej,29,8628
didc,29,9328
djdh,29,328
djie,29,6128
dagd,30,4929
dfai,30,529
dgeh,30,9829
dhad,30,8129
diad,30,5729
dice,30,3629
digh,30,8829
daei,31,6630
decd,31,2430
dejh,31,4630
dfea,31,6530
dfge,31,9430
dfha,31,3930
dgeg,31,5730
dhhi,31,530
dafa,32,8231
dcge,32,5331
dcij,32,6431
decj,32,2631
dehf,32,5731
dfaa,32,6031
dfdc,32,9531
djci,32,4831
djff,32,5731
djhh,32,6131
djjj,32,4431
dbbg,33,5532
dbcd,33,4132
dbcg,33,2232
dbgf,33,732
ddde,33,4732
ddfc,33,1732
ddgc,33,2732
dehd,33,432
dfah,33,8832
dgii,33,1332
dhaj,33,3732
dhhj,33,3832
dhig,33,1532
djfd,33,8332
djhe,33,3732
daec,34,9133
dbje,34,6633
dcda,34,4133
ddaa,34,1833
ddca,34,9533
dfdg,34,5633
dieb,34,4933
dieg,34,2333
djje,34,2333
djjf,34,1333
dbif,35,3434
dcai,35,9334
deeg,35,1434
deib,35,1534
dfjj,35,3634
dhbi,35,8834
didj,35,8134
djef,35,3734
djfb,35,7134
dbah,36,4535
dbdc,36,6935
dceg,36,535
ddce,36,4135
dddb,36,7135
defi,36,2635
degc,36,2535
dfch,36,1935
dibd,36,5435
difc,36,4235
daaj,37,7736
dacf,37,6836
dbab,37,9336
dbjj,37,5736
dchh,37,9236
dcig,37,2236
dfcb,37,8636
dfdi,37,436
dfeh,37,36
dfig,37,1236
dgjd,37,6636
dhbg,37,8136
diaj,37,5036
didi,37,5336
djbi,37,36
dach,38,1037
dagc,38,1437
dbfh,38,7337
dcid,38,6437
ddei,38,5437
ddhg,38,7837
debh,38,8837
deii,38,7937
dfab,38,8937
dghg,38,8037
dghh,38,2137
dhic,38,5837
dija,38,337
djab,38,2437
daia,39,1338
dbeg,39,1538
dcbj,39,4038
dcei,39,2038
dcfa,39,2738
dcha,39,9338
ddcb,39,9838
ddcg,39,3438
deej,39,5838
dbca,40,9239
ddgd,40,5239
defg,40,8339
deja,40,2539
dgib,40,4639
dhjf,40,6139
dica,40,8239
djfh,40,6339
daej,41,1940
dajc,41,8540
dbae,41,2440
dbbe,41,7140
dcad,41,640
dcfj,41,6640
ddaj,41,5040
dghi,41,9540
dhae,41,2840
dhag,41,7840
dijf,41,3940
djdg,41,8140
daae,42,9641
dahf,42,3241
dbef,42,8641
dbjg,42,2441
defj,42,3341
dfjg,42,6641
dgjj,42,3041
dhaf,42,8141
dhcg,42,2241
dhdf,42,441
dhgg,42,6541
dihh,42,7141
dijd,42,7141
djbd,42,2541
dafc,43,7342
dbee,43,5342
dcia,43,242
dcjf,43,6442
dded,43,8942
ddia,43,5642
deab,43,6342
dedb,43,2842
dedd,43,8142
dfad,43,9942
dfcj,43,4242
dfga,43,6942
dgab,43,8642
dgdi,43,7742
dhef,43,5142
dheg,43,3442
dijb,43,7242
dabi,44,4743
dadh,44,8943
dahg,44,5743
dbff,44,4843
dbgi,44,6943
dbjc,44,6143
dfec,44,1243
dgai,44,7743
dgaj,44,1143
dhbb,44,7943
dheb,44,8243
dcch,45,2044
ddad,45,1244
ddcd,45,644
ddeg,45,9844
deha,45,644
dfif,45,4944
dhdb,45,5644
dhhb,45,3344
djib,45,1444
djjh,45,3544
dajj,46,3745
dcah,46,4145
dcgd,46,8945
ddac,46,3545
deed,46,345
dejb,46,6345
dfde,46,3645
dfjf,46,6945
dgbh,46,1545
dgie,46,5945
dahh,47,3046
dbcf,47,6646
deih,47,2846
dhdg,47,8346
djcj,47,2046
djji,47,7046
daai,48,2647
dabg,48,2647
dcih,48,1147
ddhh,48,3747
diec,48,6347
djdb,48,547
dadc,49,1748
dajf,49,1748
dbec,49,5148
dchd,49,2748
dfbh,49,2948
dffh,49,6348
daca,50,4149
dahe,50,5849
dbgg,50,3949
dccc,50,2449
dche,50,2349
deci,50,8649
dfcg,50,5949
dijj,50,9449
djfa,50,8849
dacb,51,9050
dajg,51,1350
dcba,51,5150
ddbf,51,4550
ddbh,51,6750
ddci,51,8950
ddhd,51,9150
dedi,51,6850
degi,51,9250
dfdb,51,7350
dhea,51,8050
dihb,51,7750
daba,52,151
daij,52,8851
daje,52,8051
dcce,52,3251
degg,52,4551
deid,52,7351
dffg,52,9951
dgge,52,3751
djae,52,8451
dagf,53,3452
ddeh,53,9452
dfdf,53,5252
dgec,53,3452
digc,53,452
diid,53,4952
djhg,53,5652
dadj,54,353
dedh,54,2453
defa,54,9053
dgaa,54,353
dhfb,54,5653
dhha,54,2053
dicd,54,8353
dacj,55,9654
dcej,55,4654
dcif,55,454
dddc,55,54
deie,55,8154
dgfd,55,4954
dggb,55,8154
difh,55,5554
djbc,55,6454
dcgj,56,4755
ddjj,56,1855
dege,56,8455
dgci,56,2755
dghe,56,55
dhfi,56,55
dcdf,57,2656
ddeb,57,4556
ddfh,57,1756
dega,57,2056
dgdj,57,1056
dgjg,57,5056
dhif,57,3056
diaf,57,5056
dihe,57,8456
djca,57,356
daah,58,9657
dadb,58,2457
dcaf,58,2157
dfib,58,3157
dgce,58,2757
dgee,58,8557
difb,58,6357
djfg,58,3057
djjg,58,6157
dahi,59,5158
dbji,59,8758
dcec,59,7058
defe,59,8158
dffi,59,5258
dgei,59,1658
dijh,59,6458
dafe,60,559
dbjb,60,2059
dchc,60,3059
deba,60,5659
debd,60,2959
dfba,60,3459
dgcd,60,8259
dghf,60,3359
dhjh,60,6359
dijg,60,6559
djeh,60,2959
djgg,60,4859
dbbb,61,8460
dcdg,61,9160
dcfb,61,1660
debb,61,6460
deca,61,7860
dffc,61,3260
dfhc,61,8760
dfji,61,8360
dhfh,61,9460
dicj,61,4060
deif,62,2161
dgac,62,9861
dgdb,62,9461
dgef,62,3761
dhjc,62,3761
dabd,63,2662
dade,63,5662
dbbi,63,4162
dbib,63,4762
ddbe,63,8162
dfbd,63,7462
dgfe,63,662
dife,63,1062
djbg,63,8262
dacg,64,263
dbgj,64,563
dcbb,64,8563
dgah,64,2663
dhcf,64,1563
daeh,65,5564
daie,65,5664
dcbe,65,7764
deac,65,464
deei,65,5164
deff,65,3164
dfbj,65,264
dggh,65,7064
dhab,65,8564
dhih,65,3264
dieh,65,1564
daee,66,6565
dagh,66,7265
dbbc,66,4665
dccd,66,5765
ddji,66,1365
dgad,66,5465
dgdh,66,9565
diia,66,4365
daji,67,5366
dbag,67,9766
dbdg,67,9566
dbfj,67,4366
deai,67,4466
decg,67,1266
dgih,67,8166
dhda,67,5766
dhje,67,3466
dida,67,466
dief,67,1466
diga,67,5966
djbf,67,3266
dadd,68,7167
dbda,68,9967
dbjf,68,2667
dcbi,68,7767
ddbj,68,9867
dddd,68,2367
deaf,68,4367
dgcf,68,7267
dhhg,68,6467
dhjb,68,7367
dibe,68,8767
difj,68,3567
djce,68,3867
djfe,68,9767
dbce,69,2168
dbdb,69,3568
dcii,69,5368
dcjj,69,668
ddba,69,7368
deee,69,5468
deig,69,6868
dfgb,69,4668
dfie,69,68
dggf,69,2068
dhbf,69,668
diab,69,5268
diig,69,9168
ddfd,70,2069
debc,70,8069
dejc,70,6169
dfhf,70,6469
dgfi,70,8769
dhii,70,8869
digg,70,7569
diif,70,9369
daha,71,3970
dajb,71,6770
dbcb,71,4270
dbch,71,9870
ddjc,71,4570
deaj,71,3470
dfgf,71,4970
dhbh,71,5870
dhfd,71,2270
dhhe,71,2470
diih,71,6770
djag,71,7170
djdi,71,1570
daed,72,4071
dagg,72,2671
dbii,72,771
dcea,72,7171
ddfa,72,5671
dech,72,9471
dehe,72,1871
dfaf,72,871
dfei,72,271
dfih,72,6371
dgff,72,9371
dgje,72,9571
djbe,72,1171
dace,73,872
dbad,73,172
dbci,73,72
dbfb,73,972
dbhg,73,9272
dejg,73,1872
dfcd,73,4972
dfej,73,8272
dgbg,73,1272
dgha,73,4472
dhba,73,572
djcf,73,8372
djcg,73,6572
dbbj,74,5473
ddcf,74,1873
ddec,74,4173
ddfi,74,373
dedc,74,8973
dfgc,74,4973
dfgd,74,6473
dfhd,74,5173
dggj,74,2573
dhed,74,2773
dhhd,74,4973
dabf,75,6774
dafh,75,7174
dajh,75,7074
dcef,75,1174
dchg,75,274
dejd,75,5074
dejj,75,7474
dfeg,75,2174
dffb,75,9074
ddgg,76,75
ddhf,76,9475
dehj,76,8275
dfbg,76,5975
dfed,76,5275
dfhb,76,9875
dgej,76,9175
dibf,76,5275
diii,76,1275
djii,76,8375
dbaj,77,1276
defb,77,9376
dfbb,77,2376
dgjf,77,676
dich,77,7576
difa,77,5276
dbhh,78,7177
dbia,78,2877
dcfe,78,3777
dcjh,78,7077
ddab,78,2977
ddae,78,2077
ddcj,78,7077
ddha,78,4977
debg,78,8577
dfgg,78,8077
dgeb,78,5877
dhah,78,877
dhdj,78,4977
dhgf,78,977
dbic,79,1978
dcjb,79,178
ddjh,79,578
dgde,79,1278
dggg,79,8478
dhff,79,978
dhge,79,2378
dhie,79,3078
djch,79,6778
djei,79,6778
dacd,80,9779
daea,80,6679
dafb,80,779
dbha,80,2779
dbhd,80,4279
deje,80,79
dgdf,80,5079
dhai,80,279
dicc,80,1079
daag,81,3280
dabb,81,8780
dafj,81,8980
daid,81,8680
dcbd,81,3480
dfbe,81,6080
dihg,81,7480
djcd,81,6280
djda,81,2580
djdd,81,9780
djed,81,2780
dbei,82,5381
dbgb,82,4681
deah,82,9681
degd,82,7381
dehi,82,2481
dhcb,82,4681
djgj,82,2781
djid,82,6781
daac,83,3082
dbbf,83,6682
dbhb,83,782
ddai,83,1482
dgba,83,1782
djba,83,7882
djhj,83,8782
dbjh,84,583
dccf,84,9083
dddf,84,8483
djcc,84,9483
djdc,84,4483
djhf,84,3283
dbhf,85,8484
dcdc,85,7784
dcdh,85,5984
dcee,85,1784
ddjf,85,2484
dgda,85,9384
didb,85,6884
djah,85,2284
djif,85,5684
dada,86,4085
dccg,86,4785
dcib,86,8985
ddga,86,5185
dggi,86,7985
dhcj,86,2685
dhfg,86,185
djga,86,8385
djih,86,9185
daaf,87,4186
dbhe,87,9286
dcaj,87,1186
dcji,87,7286
dfjb,87,4586
dgag,87,8286
dgcb,87,1086
dhac,87,8086
diac,87,2586
djdf,87,9286
djej,87,8786
djhc,87,8586
daef,88,6287
dbea,88,7487
dbga,88,1287
dbgc,88,4287
dcfd,88,5187
dddi,88,7187
ddef,88,8687
debe,88,187
djgc,88,4787
daaa,89,2588
dbbh,89,388
dbdj,89,6688
dcja,89,7788
deec,89,9788
dfjh,89,5488
dgga,89,8488
dhij,89,1588
djfj,89,7888
dagb,90,9689
daib,90,3389
daii,90,3589
dbhc,90,6789
dcab,90,7889
dccb,90,5189
debf,90,1089
dfcf,90,6689
dggc,90,789
dhca,90,8289
dije,90,8889
djbj,90,5889
djgb,90,5089
dabh,91,3990
dadf,91,1390
dbdd,91,5490
dbgh,91,6090
dhjj,91,2890
digi,91,2890
dacc,92,7691
deag,92,8191
dibg,92,8491
dibi,92,4891
dihc,92,4191
djbh,92,6691
dabc,93,7392
dcgh,93,4492
ddag,93,8792
ddgi,93,3692
deae,93,5492
dfii,93,1292
dgbi,93,7092
dgca,93,4392
dgji,93,4092
dhcc,93,1992
dhia,93,892
dicg,93,4492
difi,93,1792
dbde,94,93
ddbd,94,7693
deaa,94,4193
deji,94,8293
dfbc,94,2393
dfgi,94,6993
dfic,94,8193
dghb,94,8693
djdj,94,9993
djgf,94,1593
daab,95,2094
dbfg,95,4294
dcdj,95,8494
ddaf,95,5894
ddej,95,1894
ddfg,95,294
ddjd,95,7994
dfja,95,3994
dgja,95,9494
dhgi,95,5294
diae,95,6594
dagi,96,2395
daig,96,6895
dbcc,96,8595
dbfd,96,1295
dccj,96,9895
dcfc,96,6195
dcfi,96,4195
dchi,96,9895
ddgb,96,9195
deia,96,5495
dfeb,96,3895
dfij,96,6495
dghj,96,9695
dhjg,96,7595
digd,96,5295
djhi,96,2595
dbaa,97,3496
dbig,97,396
dchf,97,1196
dddj,97,6096
ddfj,97,5596
dfhg,97,2496
dgbb,97,2396
daeg,98,7197
dcjd,98,4297
ddcc,98,6397
deeh,98,397
degf,98,6797
dfbi,98,6097
dgdd,98,5597
dgig,98,7297
diba,98,9597
dibc,98,2197
djee,98,4697
dajd,99,7898
dbcj,99,7598
dcaa,99,7498
dcff,99,5798
ddbi,99,5698
ddig,99,2298
dgch,99,9398
dgfa,99,5098
dgic,99,2098
dhga,99,8498
dicf,99,898
dihj,99,5598
djaj,99,5998
djeg,99,2398
dadi,100,7399
dceh,100,8699
ddbg,100,4499
ddib,100,4599
dfbf,100,6899
dffe,100,399
dggd,100,3399
dhgc,100,4499
dhgd,100,6099
dibh,100,299
eaec,1,500
eahf,1,7500
ebbd,1,3800
ebgf,1,5000
ebje,1,5400
eche,1,8800
edac,1,800
efid,1,4300
eiej,1,8900
edde,2,2601
edgj,2,2801
edhj,2,1901
ehgi,2,6701
ehjc,2,3301
eida,2,3401
eaga,3,6502
ebfa,3,8602
ebjb,3,5002
ecdb,3,2302
ecie,3,1002
edfg,3,402
egce,3,8502
efjg,4,4103
ehhh,4,2003
eiag,4,3
ejgi,4,5703
each,5,7104
ecbd,5,704
edcd,5,8004
eeib,5,4104
eeif,5,2304
egdi,5,7404
eghh,5,6304
ehaj,5,104
ehef,5,9804
eibf,5,8204
eibg,5,7404
ejef,5,1904
ejeh,5,9404
eajg,6,3005
ebdi,6,305
echd,6,4805
eddb,6,5105
eddd,6,7505
efcd,6,5705
egch,6,2605
egdb,6,9405
ehgj,6,6205
eija,6,1805
ejbg,6,1405
eahb,7,4406
eahd,7,406
ecjh,7,1906
edge,7,8306
edie,7,1706
efcb,7,4206
effb,7,6906
effg,7,1306
ehcb,7,1006
eadf,8,8507
ecge,8,4307
ecgh,8,3007
edca,8,2507
edcc,8,2507
eeja,8,2607
efag,8,9207
efch,8,6307
eggj,8,2407
eiii,8,2107
eahg,9,6908
ebbi,9,2908
eebe,9,1008
efci,9,5708
egcj,9,8008
egfe,9,5508
egga,9,9208
eghg,9,908
ehfe,9,2308
ejcg,9,708
ebjd,10,6509
ebjg,10,1509
echf,10,7609
ecic,10,9009
edcg,10,7809
eeai,10,9709
efaj,10,109
egah,10,8609
egaj,10,2409
egcc,10,4309
eheh,10,4209
ehgf,10,2609
ejbi,10,5309
eaba,11,1810
eabh,11,5810
eaif,11,8210
ebcf,11,3410
eddh,11,410
eefg,11,1810
eefj,11,3010
ehag,11,6510
eihf,11,7310
ejha,11,3710
eadb,12,2511
eaei,12,2311
ecbj,12,9111
ecef,12,9211
ecfg,12,7911
edff,12,5411
eegd,12,6611
eejg,12,9411
effe,12,2611
ehbb,12,1811
ehfb,12,2911
eaed,13,5812
ecba,13,2212
eeic,13,112
eghf,13,7512
egic,13,3712
ehbe,13,4412
eiji,13,5912
ejbj,13,3512
ecbb,14,3513
ecih,14,8913
eedj,14,13
efei,14,7813
egea,14,7813
egee,14,8113
eiih,14,4213
ejic,14,9713
ejje,14,113
ecfc,15,7114
eeab,15,2714
eejj,15,7314
efbc,15,4214
efgc,15,5714
efha,15,4914
ehcg,15,2814
ehee,15,3714
eihg,15,2614
ejfg,15,5614
eaaf,16,9115
eabg,16,6115
eagb,16,3915
ebaj,16,1015
ecah,16,8115
edjh,16,4015
efhh,16,1615
egad,16,1215
egfj,16,9715
ejcb,16,7115
ejgb,16,715
eabb,17,6516
eaie,17,5516
eaja,17,5416
ecid,17,6616
edcf,17,3516
eedb,17,8016
efgd,17,2616
egbf,17,6816
ehbj,17,916
ehje,17,5116
eijj,17,4616
ejhj,17,4116
ejjh,17,8616
ebbb,18,1417
eccf,18,2217
edba,18,3517
eeaj,18,517
efee,18,7317
efig,18,7817
egbb,18,5317
egbg,18,1617
egig,18,9717
egjf,18,3417
ehfg,18,6517
eibh,18,7917
eiha,18,4917
eiid,18,8017
eiij,18,9417
ejhb,18,2617
eahe,19,218
eajf,19,18
ebij,19,1518
ecij,19,4518
eedc,19,4118
efgj,19,7018
efjf,19,1418
ehej,19,6418
ehgg,19,5918
ehif,19,2418
eigf,19,8818
eabf,20,7419
eahj,20,9219
ebaf,20,219
ebdh,20,5819
ecaf,20,9019
eech,20,6319
egaa,20,4019
egjc,20,419
eief,20,2619
eihe,20,1119
eaff,21,6220
ebad,21,3420
ebgi,21,820
eehd,21,5020
ehgd,21,3420
ejad,21,8420
eaea,22,4521
efda,22,3621
effc,22,6621
efgg,22,221
efji,22,5021
egbd,22,1121
eghj,22,3421
egii,22,421
ehia,22,8421
eice,22,5621
eiie,22,4821
ebda,23,7422
ebhd,23,7022
edci,23,5422
edcj,23,622
egdd,23,4722
ehfh,23,5122
ehgb,23,8022
ejgf,23,8822
eaae,24,1023
eafh,24,8123
ebce,24,8823
ebdd,24,7423
ebfh,24,3523
ecfj,24,9423
edia,24,5523
edid,24,9423
eebd,24,5823
egaf,24,6023
eggb,24,1923
ehff,24,9123
eiba,24,8523
eigj,24,5823
ejbc,24,9923
ejgc,24,4023
eahc,25,3724
ebcb,25,8324
edei,25,2024
eecc,25,1424
eedh,25,2124
effi,25,9824
eihb,25,3324
eiif,25,2524
ejdj,25,9624
ecgc,26,1725
ecgj,26,1425
edii,26,7425
eeca,26,1125
eeeh,26,9225
efeb,26,3825
egej,26,8625
egib,26,2525
ehaf,26,4225
ehca,26,2625
eaaa,27,6326
ebbh,27,4626
edbd,27,2526
eedf,27,9026
eegf,27,9426
egfi,27,2426
ehed,27,6826
ehfd,27,4726
ehjd,27,5226
eijf,27,8026
ejdb,27,26
ejie,27,6226
eaah,28,3027
eacj,28,2027
eade,28,127
ebfj,28,1327
ecgb,28,4627
echi,28,3727
ecii,28,2527
edfa,28,8027
eeeg,28,7727
efba,28,7027
efga,28,227
efih,28,6727
ehij,28,8927
eiaj,28,5627
ejdd,28,2627
eagj,29,4028
ebch,29,1828
ecad,29,4028
ecdd,29,3328
ecfb,29,5628
eead,29,1328
efje,29,428
egha,29,2128
eafg,30,7329
ebjj,30,2329
ecfa,30,5229
echj,30,7029
efde,30,6229
egeg,30,8729
egia,30,4929
ehbh,30,4129
ehde,30,1229
ejdh,30,529
eagc,31,8730
ebhf,31,2430
ecde,31,6330
eefb,31,8630
efhi,31,330
egeh,31,9730
ehbc,31,2630
eidj,31,7030
ejag,31,5730
ejcd,31,6330
eaac,32,9031
edaa,32,3331
edec,32,2931
edij,32,8931
eeed,32,4331
efdd,32,7831
ehci,32,2631
ehdb,32,2231
eifd,32,4931
eifh,32,3231
ejci,32,2031
eadc,33,1132
ecbc,33,7732
echb,33,9132
edjc,33,9732
effd,33,3732
effh,33,8032
ejfi,33,8732
eafa,34,733
eaii,34,6333
eajc,34,2833
ebba,34,8733
edai,34,8633
edch,34,2333
eeaf,34,3933
eeah,34,8433
efic,34,1533
ehei,34,3933
ejai,34,5233
ejaj,34,33
ejii,34,3333
eadi,35,1534
eagd,35,7634
ebea,35,6834
ebha,35,2534
edbj,35,6334
edgf,35,6234
edig,35,4834
eeej,35,5934
eejb,35,9534
eejh,35,8134
efad,35,234
efhb,35,8334
eghd,35,8534
ehdi,35,3934
ehji,35,1934
eibd,35,8634
ejji,35,1934
edef,36,4035
eeie,36,1435
efaa,36,3935
egab,36,9935
egjj,36,4635
ejcc,36,135
ebbe,37,1736
ebec,37,8136
edah,37,136
edaj,37,1536
edbb,37,8136
edhe,37,6436
edic,37,9136
egba,37,3236
ehah,37,1436
eiei,37,536
eife,37,2936
ejjg,37,5036
ecja,38,8337
eebc,38,5337
eefh,38,4737
eegg,38,5637
efdc,38,6037
egcf,38,4737
ehgh,38,8137
eiig,38,5637
ejed,38,6837
eaig,39,6538
ebcj,39,2338
ebfd,39,8838
ebib,39,4938
efjc,39,7438
egai,39,7638
ejja,39,5838
eaej,40,2539
ebeb,40,9039
edjf,40,8039
efjj,40,539
egfb,40,3939
ehcf,40,5439
eiac,40,8139
eidh,40,9439
ejjj,40,739
eceb,41,2740
eefe,41,5840
egfd,41,3240
egjh,41,840
ehdh,41,7740
ehec,41,9040
eiad,41,4940
eijd,41,7540
eacf,42,2641
eagg,42,6141
eaji,42,5941
edhi,42,441
eega,42,6141
eeii,42,7041
efai,42,8041
efij,42,7641
ehjj,42,7241
eahi,43,3742
eajj,43,9242
ebbc,43,1842
ebdg,43,7642
ebid,43,3042
ebjf,43,442
ebjh,43,2942
ecai,43,442
eded,43,5142
edhd,43,5842
eeea,43,2642
eeff,43,4242
ehab,43,5642
ejhd,43,3642
eafe,44,3143
eccj,44,3343
eddj,44,8443
eecb,44,8843
efab,44,3843
efce,44,543
efgf,44,1943
ehbg,44,4143
ehbi,44,4843
ehge,44,4143
ehjb,44,5343
eibb,44,5343
eihd,44,3643
eaeb,45,3344
ebhj,45,7744
eccb,45,6644
ecee,45,3444
edbc,45,6844
eehb,45,544
eggh,45,3744
egij,45,2144
ehjf,45,7444
ejbf,45,4744
ebca,46,3545
ecjc,46,9145
eeac,46,1145
ehih,46,8345
ejfj,46,7645
ejif,46,4345
eaai,47,5246
eace,47,946
edbf,47,7846
efec,47,6946
egdg,47,746
egge,47,6646
ehdf,47,6146
ejjb,47,1646
eaag,48,4547
eajd,48,4147
ebej,48,1647
ecab,48,7847
edej,48,9747
eeci,48,4847
egae,48,8147
egbc,48,7747
ehaa,48,3247
ehhj,48,847
eici,48,1847
eidf,48,9347
ebac,49,3648
ebfg,49,2248
ecdg,49,2348
edcb,49,1448
edfc,49,7548
edjb,49,7448
eegj,49,9448
egfh,49,4848
egid,49,6248
eigg,49,2448
ejjf,49,7848
eaef,50,149
edfh,50,3049
edgb,50,4449
efbf,50,5649
efef,50,2249
efjh,50,649
egbj,50,2849
eggi,50,7849
ehcc,50,3249
ehfj,50,9149
ehib,50,749
ehid,50,8549
eibi,50,6549
eigd,50,6749
ebei,51,850
ebgb,51,750
ecfh,51,3950
echa,51,2150
ecia,51,3150
eegi,51,1550
eehi,51,4550
efbe,51,8950
efgh,51,7250
ehac,51,6650
ehga,51,1450
eieb,51,8250
eihj,51,3150
ejgg,51,2150
ejhi,51,4850
edjj,52,9851
eebg,52,6551
eggg,52,8651
eihi,52,7951
edaf,53,5952
edbe,53,4752
eddf,53,5352
eecj,53,5052
eedg,53,3952
eeei,53,1152
eege,53,6752
efdf,53,1252
egdh,53,9052
eiab,53,3652
eaab,54,2753
eahh,54,6153
ebgc,54,6453
ecce,54,3153
ecjf,54,3453
edda,54,353
egec,54,53
eaha,55,3554
ebae,55,6254
ebeh,55,7554
ebhb,55,7654
eefa,55,9554
ejdc,55,154
ejjc,55,8154
eacc,56,3955
ebja,56,55
ecbe,56,6555
ecec,56,2655
edbg,56,7455
edgd,56,9255
edje,56,3055
edjg,56,6855
edji,56,6155
eebi,56,1855
eehh,56,8955
effa,56,8655
ehfi,56,1255
ejbb,56,3955
ejce,56,4655
ejfd,56,5755
ejhe,56,9455
ejig,56,2355
eabi,57,2956
ecgf,57,8056
ecib,57,8956
eeae,57,8556
eegh,57,7056
eggd,57,9856
ecje,58,4657
edag,58,1457
eddg,58,3457
ehba,58,4857
eigi,58,8257
eagf,59,8858
ebbf,59,7358
ecag,59,6458
edeb,59,5358
eecd,59,858
eeef,59,8958
efac,59,7858
ehhd,59,758
ehic,59,3758
ejfc,59,358
edbi,60,6759
edha,60,6559
edhc,60,8159
eedi,60,7459
efjb,60,1459
eijg,60,6359
ejcf,60,9859
ecbf,61,7860
ecci,61,5160
ecdf,61,6060
ecei,61,6660
ecji,61,6460
edgg,61,960
edih,61,8460
eejc,61,260
efhd,61,1860
efjd,61,2160
eged,61,5560
egei,61,6160
eich,61,6160
eidg,61,6460
ebga,62,5861
ebji,62,8961
efhg,62,461
egji,62,7161
eicf,62,4461
ejbh,62,3961
ejga,62,1961
ebah,63,3162
ebbg,63,8362
ecjd,63,62
edab,63,4962
eefi,63,562
eeig,63,262
ehhg,63,562
eiae,63,762
ejea,63,562
ejjd,63,9862
ecch,64,4663
edce,64,7863
efae,64,8863
efdj,64,7663
efej,64,6063
eghb,64,5663
egja,64,6163
ehhf,64,5063
ejaf,64,1763
eaad,65,1264
edgh,65,1764
eece,65,9464
eejf,65,3364
efbh,65,5564
efed,65,2464
efhf,65,864
eiga,65,8164
eccc,66,465
echc,66,4165
efeg,66,4465
efeh,66,9465
efff,66,7165
ejff,66,1365
eaid,67,3966
eaij,67,2566
ebdj,67,366
ebif,67,9266
eceh,67,9766
